location,week_start,new_cases,new_deaths,new_tests,new_vaccinations,new_cases_per_million_calc,new_deaths_per_million_calc,new_cases_7d_avg,new_deaths_7d_avg,new_cases_per_million_7d_avg,new_deaths_per_million_7d_avg,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,hosp_patients,hosp_patients_per_million,icu_patients,icu_patients_per_million,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,reproduction_rate,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,iso_code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,location_type,pandemic_period,year,quarter,month,iso_week
World,2025-02-17,38296.0,884.0,,,0.6820320935191111,0.015743586031723787,5495.612244897959,126.20408163265306,0.6851182231016082,0.015733409182317366,5495.6122428571425,0.6906254671428572,126.20407857142857,0.015859880285714285,,,,,,,,,,,,,,,777550343.0,7090297.0,97713.6,891.02716,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,1,2,8
World,2025-02-24,28755.0,845.0,,,0.5121117831925538,0.015049016059735975,4280.551020408164,121.69387755102039,0.5336409081118262,0.015171138252612945,4280.550942857143,0.5379304942857143,121.69388142857143,0.015293089714285713,,,,,,,,,,,,,,,777579383.0,7091143.0,97717.25,891.1335,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,1,2,9
World,2025-03-03,22565.0,734.0,,,0.40187106199756484,0.013072163062539888,3322.0408163265306,106.6938775510204,0.41414688659405446,0.013301142174184212,3322.040828571429,0.4174759557142857,106.69387571428571,0.013408061857142857,,,,,,,,,,,,,,,777602204.0,7091877.0,97720.12,891.2257,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,1,3,10
World,2025-03-10,19253.0,597.0,,,0.3428860428379843,0.010632263417351923,2810.6326530612246,88.08163265306123,0.35039146927521697,0.010980820509521625,2810.6326428571433,0.35320804857142857,88.08162857142857,0.011069088857142858,,,,,,,,,,,,,,,777621704.0,7092475.0,97722.57,891.30084,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,1,3,11
World,2025-03-17,12205.0,559.0,,,0.21736478225926342,0.009955502931825339,1797.3061224489797,80.44897959183673,0.22406369338103777,0.010029285090021838,1797.3060571428573,0.22586480571428572,80.44897714285715,0.010109904285714285,,,,,,,,,,,,,,,777634196.0,7093038.0,97724.14,891.3716,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,1,3,12
World,2025-03-24,10554.0,556.0,,,0.18796132011177927,0.009902074472441657,1536.5714285714287,79.24489795918369,0.1915588363769487,0.009879176561277217,1536.5713714285714,0.19309866285714286,79.24489714285713,0.009958589,,,,,,,,,,,,,,,777645019.0,7093594.0,97725.5,891.44147,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,1,3,13
World,2025-03-31,9759.0,480.0,,,0.1738027783751046,0.008548553501388483,1405.6326530612246,69.97959183673468,0.17523516992905927,0.008724104153649131,1405.6326285714288,0.17664377714285714,69.97959285714286,0.008794231714285715,,,,,,,,,,,,,,,777655070.0,7094074.0,97726.766,891.5018,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,1,3,14
World,2025-04-07,9060.0,432.0,,,0.16135394733870762,0.007693698151249635,1303.2857142857142,62.61224489795918,0.16247594498576662,0.00780564349472019,1303.2857428571428,0.16378199,62.61224599999999,0.007868388142857143,,,,,,,,,,,,,,,777664463.0,7094506.0,97727.945,891.5561,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,4,15
World,2025-04-14,9813.0,446.0,,,0.1747644906440108,0.007943030961706798,1378.0204081632653,63.42857142857143,0.1717928506173394,0.007907411988784339,1378.0203999999999,0.1731737842857143,63.428572714285714,0.007970974714285714,,,,,,,,,,,,,,,777674611.0,7094952.0,97729.22,891.6121,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,4,16
World,2025-04-21,15662.0,399.0,,,0.2789321769557217,0.007105985098029176,2113.285714285714,57.91836734693878,0.26345573322091803,0.007220474653851336,2113.2856714285713,0.2655734942857143,57.91836714285714,0.0072785154285714285,,,,,,,,,,,,,,,777690576.0,7095351.0,97731.23,891.6623,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,4,17
World,2025-04-28,22560.0,346.0,,,0.40178201456525864,0.006162082315584197,3081.5714285714284,50.40816326530613,0.3841684324551079,0.006284204508461168,3081.5714285714284,0.3872565257142857,50.40816185714285,0.006334719414285714,,,,,,,,,,,,,,,777713461.0,7095697.0,97734.1,891.70575,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,4,18
World,2025-05-05,41911.0,332.0,,,0.7464133870764431,0.005912749505127033,5592.163265306122,47.795918367346935,0.6971548917370454,0.005958545327455892,5592.163171428571,0.7027588828571429,47.79591714285714,0.006006442000000001,,,,,,,,,,,,,,,777755685.0,7096029.0,97739.41,891.7475,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,5,19
World,2025-05-12,69046.0,304.0,,,1.229673802201811,0.005414083884212706,9316.673469387755,43.857142857142854,1.161476190117075,0.005467512343596376,9316.673185714286,1.1708125428571428,43.85714142857143,0.005511462214285715,,,,,,,,,,,,,,,777825065.0,7096333.0,97748.125,891.78564,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,5,20
World,2025-05-19,103923.0,256.0,,,1.8508152615099902,0.004559228534073857,14140.979591836734,37.714285714285715,1.7629050921250287,0.004701704425763656,14140.979714285715,1.7770760428571428,37.71428714285714,0.004739498199999999,,,,,,,,,,,,,,,777929317.0,7096589.0,97761.23,891.8179,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,5,21
World,2025-05-26,124782.0,293.0,,,2.222303339604703,0.005218179533139218,17411.48979591837,41.08163265306122,2.170627842531282,0.005121499463778269,17411.489714285715,2.1880762,41.08163257142858,0.005162668042857143,,,,,,,,,,,,,,,778054472.0,7096882.0,97776.95,891.8547,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,5,22
World,2025-06-02,98112.0,334.0,,,1.7473243356838057,0.005948368478049485,14569.102040816328,46.91836734693878,1.8162775788369712,0.0058491441963369325,14569.102142857142,1.8308775285714287,46.91836842857143,0.005896161642857144,,,,,,,,,,,,,,,778152917.0,7097217.0,97789.33,891.8968,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,6,23
World,2025-06-09,70248.0,310.0,,,1.2510808049282045,0.005520940802980061,10604.346938775509,44.836734693877546,1.3220058126538627,0.005589634536473354,10604.347285714286,1.3326326285714285,44.836733571428574,0.005634566000000001,,,,,,,,,,,,,,,778223533.0,7097529.0,97798.2,891.936,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,6,24
World,2025-06-16,47600.0,319.0,,,0.8477315555543579,0.0056812261811310955,7268.612244897959,45.57142857142857,0.906151759571884,0.005681226181131088,7268.6122857142855,0.9134357714285715,45.57143,0.005726894000000001,,,,,,,,,,,,,,,778271385.0,7097848.0,97804.21,891.9761,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,6,25
World,2025-06-23,30639.0,262.0,,,0.5456648556855036,0.004666085452841214,4717.428571428572,38.42857142857143,0.5881048619226066,0.0047907518580697864,4717.428571428572,0.5928322571428571,38.42857,0.004829261914285714,,,,,,,,,,,,,,,778302300.0,7098110.0,97808.1,892.009,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,6,26
World,2025-06-30,29679.0,276.0,,,0.5285677486827266,0.004915418263298378,4262.040816326531,39.204081632653065,0.5313333075089214,0.004887431927430729,4262.040714285714,0.5356043857142857,39.20408042857143,0.004926719114285714,,,,,,,,,,,,,,,778332260.0,7098386.0,97811.87,892.0437,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,2,6,27
World,2025-07-07,19181.0,253.0,,,0.341603759812776,0.004505800074690179,2962.4897959183677,36.612244897959194,0.3693229533835,0.0045643169587770566,2962.4897285714287,0.37229170714285714,36.61224457142857,0.004601006342857142,,,,,,,,,,,,,,,778351715.0,7098639.0,97814.31,892.07544,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,7,28
World,2025-07-14,16462.0,266.0,,,0.29317976612470253,0.004737323398686118,2418.1020408163267,37.795918367346935,0.3014560889044709,0.004711881275170073,2418.1021285714282,0.3038793085714286,37.79591857142857,0.004749757285714285,,,,,,,,,,,,,,,778368490.0,7098905.0,97816.414,892.1089,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,7,29
World,2025-07-21,14835.0,264.0,,,0.2642037316522878,0.004701704425763666,2158.5102040816323,37.87755102040817,0.2690937077920716,0.0047220581245764875,2158.5101142857143,0.2712567828571429,37.87755214285714,0.004760016028571429,,,,,,,,,,,,,,,778383701.0,7099170.0,97818.33,892.1422,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,7,30
World,2025-07-28,15388.0,310.0,,,0.2740523776653458,0.005520940802980062,2207.2448979591836,43.673469387755105,0.27516928688770126,0.005444614432431942,2207.2448,0.27738119,43.67346828571429,0.005488380142857143,,,,,,,,,,,,,,,778399475.0,7099482.0,97820.31,892.1814,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,7,31
World,2025-08-04,18013.0,332.0,,,0.32080227962606406,0.005912749505127034,2558.7551020408164,46.9795918367347,0.3189908004317236,0.005856776833391744,2558.7550142857144,0.3215549614285714,46.97959042857143,0.005903855428571429,,,,,,,,,,,,,,,778417873.0,7099816.0,97822.625,892.2234,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,8,32
World,2025-08-11,21884.0,369.0,,,0.3897428017174699,0.006571700504192396,3082.224489795918,51.693877551020414,0.38424984725035893,0.006444489886612202,3082.2244,0.38733859000000004,51.693878857142856,0.006496293114285714,,,,,,,,,,,,,,,778440190.0,7100188.0,97825.43,892.27014,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,8,33
World,2025-08-18,27568.0,425.0,,,0.4909719227630785,0.0075690317460210535,3904.6530612244896,60.10204081632653,0.486779060807637,0.007492705375472934,3904.6529714285716,0.49069199,60.10204171428571,0.007552934657142857,,,,,,,,,,,,,,,778468187.0,7100614.0,97828.945,892.32367,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,8,34
World,2025-08-25,29229.0,473.0,,,0.5205534797751749,0.008423887096159901,4198.938775510204,66.3265306122449,0.5234666029177627,0.008268690142712065,4198.938685714285,0.5276744428571428,66.32653185714287,0.00833515747142857,,,,,,,,,,,,,,,778497909.0,7101087.0,97832.68,892.3831,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,8,35
World,2025-09-01,34128.0,552.0,,,0.6078021539487212,0.009830836526596757,4876.408163265306,77.42857142857143,0.6079242761415997,0.009652741661984487,4876.408257142858,0.6128110071428571,77.42856857142858,0.00973033442857143,,,,,,,,,,,,,,,778532614.0,7101640.0,97837.04,892.4526,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,9,36
World,2025-09-08,38445.0,568.0,,,0.6846857070018338,0.010115788309976373,5492.959183673469,81.12244897959184,0.6847874754958996,0.010113244097624761,5492.959285714285,0.6902920857142857,81.12245142857144,0.010194538285714287,,,,,,,,,,,,,,,778571063.0,7102208.0,97841.875,892.524,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,9,37
World,2025-09-15,41349.0,572.0,,,0.736404455685234,0.010187026255821274,5899.2040816326535,81.42857142857143,0.7354325665669229,0.010151407282898815,5899.204100000001,0.741344242857143,81.42857571428571,0.010233008714285714,,,,,,,,,,,,,,,778613385.0,7102783.0,97847.195,892.59625,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,9,38
World,2025-09-22,40844.0,600.0,,,0.7274106650223151,0.010685691876735603,5854.0,85.24489795918366,0.7297971362081208,0.010627174992648711,5853.999857142857,0.73566355,85.24490142857144,0.010712600142857144,,,,,,,,,,,,,,,778655175.0,7103383.0,97852.445,892.67163,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,9,39
World,2025-09-29,38436.0,554.0,,,0.6845254216236827,0.009866455499519209,5478.938775510204,80.61224489795917,0.6830396016103476,0.010049638788834667,5478.938671428571,0.6885301357142858,80.61224714285713,0.010130421714285714,,,,,,,,,,,,,,,778694969.0,7103939.0,97857.445,892.7415,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,3,9,40
World,2025-10-06,37813.0,443.0,,,0.673430111558339,0.007889602502323121,5424.163265306122,64.89795918367346,0.6762109356586433,0.008090595278099806,5424.163142857143,0.6816465785714286,64.89795828571428,0.008155630571428572,,,,,,,,,,,,,,,778734138.0,7104384.0,97862.37,892.7974,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,10,41
World,2025-10-13,33108.0,381.0,,,0.5896364777582707,0.0067854143417271084,4727.285714285715,55.673469387755105,0.5893337164884314,0.006940611295174927,4727.285828571429,0.5940710085714286,55.67346814285714,0.0069964025,,,,,,,,,,,,,,,778768506.0,7104773.0,97866.69,892.8463,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,10,42
World,2025-10-20,30150.0,360.0,,,0.536956016805964,0.006411415126041362,4318.938775510204,51.87755102040817,0.5384265715451926,0.006467387797776635,4318.938914285714,0.5427546714285715,51.87755,0.006519375185714286,,,,,,,,,,,,,,,778799622.0,7105137.0,97870.59,892.892,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,10,43
World,2025-10-27,24886.0,335.0,,,0.4432068800740704,0.005966177964510712,3566.9591836734694,48.367346938775505,0.4446799790256505,0.006029783273300797,3566.959142857143,0.4482544828571429,48.36734685714286,0.0060782531714285715,,,,,,,,,,,,,,,778825156.0,7105477.0,97873.805,892.9348,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,10,44
World,2025-11-03,22664.0,293.0,,,0.4036342011572262,0.005218179533139221,3232.4285714285716,42.69387755102041,0.4029752501581623,0.005322492239554964,3232.4286857142856,0.4062145228571428,42.69387785714286,0.005365276471428571,,,,,,,,,,,,,,,778848328.0,7105775.0,97876.72,892.9722,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,11,45
World,2025-11-10,19918.0,275.0,,,0.35472935133469957,0.004897608776837152,2837.591836734694,39.12244897959183,0.3537523737916853,0.004877255078024314,2837.591785714286,0.3565959714285714,39.12244785714286,0.004916460485714286,,,,,,,,,,,,,,,778868649.0,7106050.0,97879.27,893.0068,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,11,46
World,2025-11-17,17144.0,287.0,,,0.30532583589125867,0.005111322614371865,2489.7959183673474,40.89795918367347,0.31039390689565477,0.005098601552613838,2489.7958857142853,0.3128889614285714,40.897959,0.005139586057142857,,,,,,,,,,,,,,,778886177.0,7106339.0,97881.48,893.0431,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,11,47
World,2025-11-24,16794.0,252.0,,,0.2990925156298295,0.004487990588228953,2403.1020408163267,36.48979591836735,0.29958609282604215,0.004549051684667434,2403.102,0.3019942857142857,36.48979571428571,0.004585618571428572,,,,,,,,,,,,,,,778903456.0,7106593.0,97883.65,893.075,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,11,48
World,2025-12-01,17368.0,275.0,,,0.3093151608585733,0.004897608776837152,2494.6326530612246,39.204081632653065,0.31099688522298485,0.004887431927430729,2494.632614285714,0.3134967914285714,39.204080714285716,0.004926719114285714,,,,,,,,,,,,,,,778921354.0,7106869.0,97885.9,893.10974,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,12,49
World,2025-12-08,16428.0,303.0,,,0.2925742435850208,0.005396274397751479,2368.9795918367345,42.51020408163265,0.29533216977416077,0.0052995943283905295,2368.979657142857,0.2977061728571428,42.510203,0.0053421945142857145,,,,,,,,,,,,,,,778938352.0,7107172.0,97888.03,893.14777,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,12,50
World,2025-12-15,13803.0,357.0,,,0.24582434162430253,0.006357986666657683,1999.4489795918366,49.95918367346939,0.24926411672367227,0.0062282318367258855,1999.4490285714285,0.2512677957142857,49.95918385714286,0.0062782968285714285,,,,,,,,,,,,,,,778952686.0,7107529.0,97889.836,893.1927,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,12,51
World,2025-12-22,9532.0,393.0,,,0.16976002494840628,0.00699912817926182,1403.1632653061224,55.3469387755102,0.17492732023451493,0.006899903897549267,1403.1631999999997,0.17633345142857143,55.34693885714285,0.006955367857142858,,,,,,,,,,,,,,,778962682.0,7107925.0,97891.086,893.24243,,,13724514000.0,5645247500.0,5197972500.0,2840532201.0,171.89876,70.706406,65.10431,35.577507,,,,,OWID_WRL,,8021407196.0,61.63385772705078,30.093000411987305,72.63980102539062,21405.1171875,9.975934982299805,10.797287940979004,79.72893524169922,3.2938599586486816,,global_reference,2023-2026,2025,4,12,52
