location,iso_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,year,quarter,month,iso_week,week_start,pandemic_period,location_type,mobility_restriction_index
United Kingdom,GB,2020-03-13,-2.0,11.0,12.0,-9.0,-4.0,2.0,2020,1,3,11,2020-03-09,2020-2022,main_country,-5.0
United Kingdom,GB,2020-03-14,-10.0,7.0,1.0,-15.0,-2.0,2.0,2020,1,3,11,2020-03-09,2020-2022,main_country,-9.0
United Kingdom,GB,2020-03-15,-11.0,7.0,-1.0,-16.0,-4.0,2.0,2020,1,3,11,2020-03-09,2020-2022,main_country,-10.333333333333334
United Kingdom,GB,2020-03-16,-3.0,20.0,29.0,-16.0,-9.0,4.0,2020,1,3,12,2020-03-16,2020-2022,main_country,-9.333333333333334
United Kingdom,GB,2020-03-17,-15.0,21.0,6.0,-27.0,-16.0,7.0,2020,1,3,12,2020-03-16,2020-2022,main_country,-19.333333333333332
United Kingdom,GB,2020-03-18,-21.0,22.0,-3.0,-34.0,-23.0,10.0,2020,1,3,12,2020-03-16,2020-2022,main_country,-26.0
United Kingdom,GB,2020-03-19,-21.0,24.0,2.0,-37.0,-27.0,11.0,2020,1,3,12,2020-03-16,2020-2022,main_country,-28.333333333333332
United Kingdom,GB,2020-03-20,-28.0,10.0,6.0,-40.0,-29.0,13.0,2020,1,3,12,2020-03-16,2020-2022,main_country,-32.333333333333336
United Kingdom,GB,2020-03-21,-50.0,1.0,2.0,-46.0,-25.0,11.0,2020,1,3,12,2020-03-16,2020-2022,main_country,-40.333333333333336
United Kingdom,GB,2020-03-22,-56.0,-14.0,20.0,-46.0,-30.0,9.0,2020,1,3,12,2020-03-16,2020-2022,main_country,-44.0
United Kingdom,GB,2020-03-23,-45.0,-8.0,1.0,-53.0,-45.0,17.0,2020,1,3,13,2020-03-23,2020-2022,main_country,-47.666666666666664
United Kingdom,GB,2020-03-24,-71.0,-24.0,-14.0,-64.0,-58.0,24.0,2020,1,3,13,2020-03-23,2020-2022,main_country,-64.33333333333333
United Kingdom,GB,2020-03-25,-73.0,-26.0,-12.0,-68.0,-64.0,26.0,2020,1,3,13,2020-03-23,2020-2022,main_country,-68.33333333333333
United Kingdom,GB,2020-03-26,-74.0,-28.0,-11.0,-70.0,-66.0,27.0,2020,1,3,13,2020-03-23,2020-2022,main_country,-70.0
United Kingdom,GB,2020-03-27,-76.0,-29.0,-26.0,-71.0,-66.0,28.0,2020,1,3,13,2020-03-23,2020-2022,main_country,-71.0
United Kingdom,GB,2020-03-28,-83.0,-39.0,-54.0,-74.0,-57.0,20.0,2020,1,3,13,2020-03-23,2020-2022,main_country,-71.33333333333333
United Kingdom,GB,2020-03-29,-85.0,-46.0,-52.0,-75.0,-55.0,15.0,2020,1,3,13,2020-03-23,2020-2022,main_country,-71.66666666666667
United Kingdom,GB,2020-03-30,-74.0,-32.0,-33.0,-73.0,-69.0,27.0,2020,1,3,14,2020-03-30,2020-2022,main_country,-72.0
United Kingdom,GB,2020-03-31,-74.0,-30.0,-21.0,-72.0,-70.0,27.0,2020,1,3,14,2020-03-30,2020-2022,main_country,-72.0
United Kingdom,GB,2020-04-01,-75.0,-32.0,-29.0,-73.0,-69.0,28.0,2020,2,4,14,2020-03-30,2020-2022,main_country,-72.33333333333333
United Kingdom,GB,2020-04-02,-75.0,-32.0,-24.0,-73.0,-70.0,29.0,2020,2,4,14,2020-03-30,2020-2022,main_country,-72.66666666666667
United Kingdom,GB,2020-04-03,-76.0,-30.0,-25.0,-72.0,-69.0,29.0,2020,2,4,14,2020-03-30,2020-2022,main_country,-72.33333333333333
United Kingdom,GB,2020-04-04,-81.0,-36.0,-38.0,-72.0,-57.0,19.0,2020,2,4,14,2020-03-30,2020-2022,main_country,-70.0
United Kingdom,GB,2020-04-05,-82.0,-41.0,-29.0,-70.0,-54.0,15.0,2020,2,4,14,2020-03-30,2020-2022,main_country,-68.66666666666667
United Kingdom,GB,2020-04-06,-73.0,-31.0,-20.0,-72.0,-70.0,27.0,2020,2,4,15,2020-04-06,2020-2022,main_country,-71.66666666666667
United Kingdom,GB,2020-04-07,-73.0,-29.0,-7.0,-69.0,-70.0,27.0,2020,2,4,15,2020-04-06,2020-2022,main_country,-70.66666666666667
United Kingdom,GB,2020-04-08,-73.0,-27.0,-14.0,-70.0,-70.0,27.0,2020,2,4,15,2020-04-06,2020-2022,main_country,-71.0
United Kingdom,GB,2020-04-09,-71.0,-20.0,-13.0,-70.0,-70.0,27.0,2020,2,4,15,2020-04-06,2020-2022,main_country,-70.33333333333333
United Kingdom,GB,2020-04-10,-78.0,-33.0,-18.0,-75.0,-80.0,32.0,2020,2,4,15,2020-04-06,2020-2022,main_country,-77.66666666666667
United Kingdom,GB,2020-04-11,-81.0,-32.0,-37.0,-70.0,-57.0,19.0,2020,2,4,15,2020-04-06,2020-2022,main_country,-69.33333333333333
United Kingdom,GB,2020-04-12,-89.0,-63.0,-33.0,-71.0,-58.0,16.0,2020,2,4,15,2020-04-06,2020-2022,main_country,-72.66666666666667
United Kingdom,GB,2020-04-13,-78.0,-41.0,-21.0,-78.0,-83.0,31.0,2020,2,4,16,2020-04-13,2020-2022,main_country,-79.66666666666667
United Kingdom,GB,2020-04-14,-71.0,-26.0,-10.0,-69.0,-70.0,27.0,2020,2,4,16,2020-04-13,2020-2022,main_country,-70.0
United Kingdom,GB,2020-04-15,-72.0,-27.0,-6.0,-69.0,-69.0,27.0,2020,2,4,16,2020-04-13,2020-2022,main_country,-70.0
United Kingdom,GB,2020-04-16,-73.0,-27.0,-7.0,-70.0,-69.0,28.0,2020,2,4,16,2020-04-13,2020-2022,main_country,-70.66666666666667
United Kingdom,GB,2020-04-17,-75.0,-30.0,-33.0,-71.0,-68.0,29.0,2020,2,4,16,2020-04-13,2020-2022,main_country,-71.33333333333333
United Kingdom,GB,2020-04-18,-81.0,-37.0,-47.0,-71.0,-54.0,19.0,2020,2,4,16,2020-04-13,2020-2022,main_country,-68.66666666666667
United Kingdom,GB,2020-04-19,-80.0,-40.0,-12.0,-66.0,-49.0,14.0,2020,2,4,16,2020-04-13,2020-2022,main_country,-65.0
United Kingdom,GB,2020-04-20,-71.0,-30.0,-2.0,-68.0,-67.0,25.0,2020,2,4,17,2020-04-20,2020-2022,main_country,-68.66666666666667
United Kingdom,GB,2020-04-21,-72.0,-28.0,2.0,-67.0,-67.0,26.0,2020,2,4,17,2020-04-20,2020-2022,main_country,-68.66666666666667
United Kingdom,GB,2020-04-22,-72.0,-28.0,1.0,-67.0,-66.0,27.0,2020,2,4,17,2020-04-20,2020-2022,main_country,-68.33333333333333
United Kingdom,GB,2020-04-23,-72.0,-27.0,6.0,-67.0,-66.0,27.0,2020,2,4,17,2020-04-20,2020-2022,main_country,-68.33333333333333
United Kingdom,GB,2020-04-24,-73.0,-26.0,-4.0,-66.0,-65.0,27.0,2020,2,4,17,2020-04-20,2020-2022,main_country,-68.0
United Kingdom,GB,2020-04-25,-78.0,-32.0,-23.0,-65.0,-51.0,18.0,2020,2,4,17,2020-04-20,2020-2022,main_country,-64.66666666666667
United Kingdom,GB,2020-04-26,-78.0,-37.0,-10.0,-64.0,-48.0,14.0,2020,2,4,17,2020-04-20,2020-2022,main_country,-63.333333333333336
United Kingdom,GB,2020-04-27,-69.0,-29.0,-3.0,-66.0,-65.0,25.0,2020,2,4,18,2020-04-27,2020-2022,main_country,-66.66666666666667
United Kingdom,GB,2020-04-28,-74.0,-33.0,-42.0,-71.0,-66.0,25.0,2020,2,4,18,2020-04-27,2020-2022,main_country,-70.33333333333333
United Kingdom,GB,2020-04-29,-73.0,-30.0,-31.0,-69.0,-66.0,27.0,2020,2,4,18,2020-04-27,2020-2022,main_country,-69.33333333333333
United Kingdom,GB,2020-04-30,-74.0,-28.0,-31.0,-69.0,-66.0,27.0,2020,2,4,18,2020-04-27,2020-2022,main_country,-69.66666666666667
United Kingdom,GB,2020-05-01,-74.0,-27.0,-22.0,-67.0,-64.0,27.0,2020,2,5,18,2020-04-27,2020-2022,main_country,-68.33333333333333
United Kingdom,GB,2020-05-02,-78.0,-30.0,-18.0,-63.0,-49.0,17.0,2020,2,5,18,2020-04-27,2020-2022,main_country,-63.333333333333336
United Kingdom,GB,2020-05-03,-79.0,-37.0,-21.0,-64.0,-46.0,14.0,2020,2,5,18,2020-04-27,2020-2022,main_country,-63.0
United Kingdom,GB,2020-05-04,-69.0,-27.0,4.0,-64.0,-64.0,24.0,2020,2,5,19,2020-05-04,2020-2022,main_country,-65.66666666666667
United Kingdom,GB,2020-05-05,-70.0,-25.0,4.0,-64.0,-64.0,25.0,2020,2,5,19,2020-05-04,2020-2022,main_country,-66.0
United Kingdom,GB,2020-05-06,-69.0,-22.0,16.0,-62.0,-63.0,25.0,2020,2,5,19,2020-05-04,2020-2022,main_country,-64.66666666666667
United Kingdom,GB,2020-05-07,-67.0,-15.0,16.0,-62.0,-63.0,25.0,2020,2,5,19,2020-05-04,2020-2022,main_country,-64.0
United Kingdom,GB,2020-05-08,-75.0,-28.0,14.0,-68.0,-77.0,30.0,2020,2,5,19,2020-05-04,2020-2022,main_country,-73.33333333333333
United Kingdom,GB,2020-05-09,-78.0,-29.0,-6.0,-62.0,-48.0,17.0,2020,2,5,19,2020-05-04,2020-2022,main_country,-62.666666666666664
United Kingdom,GB,2020-05-10,-80.0,-37.0,-38.0,-68.0,-45.0,14.0,2020,2,5,19,2020-05-04,2020-2022,main_country,-64.33333333333333
United Kingdom,GB,2020-05-11,-67.0,-25.0,-8.0,-64.0,-62.0,24.0,2020,2,5,20,2020-05-11,2020-2022,main_country,-64.33333333333333
United Kingdom,GB,2020-05-12,-68.0,-23.0,7.0,-62.0,-62.0,24.0,2020,2,5,20,2020-05-11,2020-2022,main_country,-64.0
United Kingdom,GB,2020-05-13,-68.0,-23.0,6.0,-62.0,-61.0,25.0,2020,2,5,20,2020-05-11,2020-2022,main_country,-63.666666666666664
