location,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,iso_code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,new_cases_per_million_calc,new_deaths_per_million_calc,new_cases_7d_avg,new_deaths_7d_avg,new_cases_per_million_7d_avg,new_deaths_per_million_7d_avg,year,quarter,month,iso_week,week_start,pandemic_period,location_type
Poland,2024-08-18,6678236.0,0.0,599.1429,173977.03,0.0,15.608478,120742.0,0.0,1.1428572,3145.4915,0.0,0.029772965,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,599.1428571428571,1.1428571428571428,15.608477283327632,0.029772965728808075,2024,3,8,33,2024-08-12,2023-2026,comparison_country
Poland,2024-08-19,6684637.0,6401.0,914.4286,174143.78,166.75465,23.822094,120757.0,15.0,2.142857,3145.8823,0.39077017,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,166.75465942633792,0.390770175190606,914.4285714285714,2.142857142857143,23.82209420376256,0.055824310741515136,2024,3,8,34,2024-08-19,2023-2026,comparison_country
Poland,2024-08-20,6684637.0,0.0,914.4286,174143.78,0.0,23.822094,120757.0,0.0,2.142857,3145.8823,0.0,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,914.4285714285714,2.142857142857143,23.82209420376256,0.055824310741515136,2024,3,8,34,2024-08-19,2023-2026,comparison_country
Poland,2024-08-21,6684637.0,0.0,914.4286,174143.78,0.0,23.822094,120757.0,0.0,2.142857,3145.8823,0.0,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,914.4285714285714,2.142857142857143,23.82209420376256,0.055824310741515136,2024,3,8,34,2024-08-19,2023-2026,comparison_country
Poland,2024-08-22,6684637.0,0.0,914.4286,174143.78,0.0,23.822094,120757.0,0.0,2.142857,3145.8823,0.0,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,914.4285714285714,2.142857142857143,23.82209420376256,0.055824310741515136,2024,3,8,34,2024-08-19,2023-2026,comparison_country
Poland,2024-08-23,6684637.0,0.0,914.4286,174143.78,0.0,23.822094,120757.0,0.0,2.142857,3145.8823,0.0,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,914.4285714285714,2.142857142857143,23.82209420376256,0.055824310741515136,2024,3,8,34,2024-08-19,2023-2026,comparison_country
Poland,2024-08-24,6684637.0,0.0,914.4286,174143.78,0.0,23.822094,120757.0,0.0,2.142857,3145.8823,0.0,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,914.4285714285714,2.142857142857143,23.82209420376256,0.055824310741515136,2024,3,8,34,2024-08-19,2023-2026,comparison_country
Poland,2024-08-25,6684637.0,0.0,914.4286,174143.78,0.0,23.822094,120757.0,0.0,2.142857,3145.8823,0.0,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,914.4285714285714,2.142857142857143,23.82209420376256,0.055824310741515136,2024,3,8,34,2024-08-19,2023-2026,comparison_country
Poland,2024-08-26,6692822.0,8185.0,1169.2858,174357.02,213.23026,30.461466,120775.0,18.0,2.5714285,3146.351,0.46892422,0.066989176,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,213.23025892900733,0.46892421022872716,1169.2857142857142,2.5714285714285716,30.46146556128676,0.06698917288981816,2024,3,8,35,2024-08-26,2023-2026,comparison_country
Poland,2024-08-27,6692822.0,0.0,1169.2858,174357.02,0.0,30.461466,120775.0,0.0,2.5714285,3146.351,0.0,0.066989176,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1169.2857142857142,2.5714285714285716,30.46146556128676,0.06698917288981816,2024,3,8,35,2024-08-26,2023-2026,comparison_country
Poland,2024-08-28,6692822.0,0.0,1169.2858,174357.02,0.0,30.461466,120775.0,0.0,2.5714285,3146.351,0.0,0.066989176,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1169.2857142857142,2.5714285714285716,30.46146556128676,0.06698917288981816,2024,3,8,35,2024-08-26,2023-2026,comparison_country
Poland,2024-08-29,6692822.0,0.0,1169.2858,174357.02,0.0,30.461466,120775.0,0.0,2.5714285,3146.351,0.0,0.066989176,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1169.2857142857142,2.5714285714285716,30.46146556128676,0.06698917288981816,2024,3,8,35,2024-08-26,2023-2026,comparison_country
Poland,2024-08-30,6692822.0,0.0,1169.2858,174357.02,0.0,30.461466,120775.0,0.0,2.5714285,3146.351,0.0,0.066989176,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1169.2857142857142,2.5714285714285716,30.46146556128676,0.06698917288981816,2024,3,8,35,2024-08-26,2023-2026,comparison_country
Poland,2024-08-31,6692822.0,0.0,1169.2858,174357.02,0.0,30.461466,120775.0,0.0,2.5714285,3146.351,0.0,0.066989176,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1169.2857142857142,2.5714285714285716,30.46146556128676,0.06698917288981816,2024,3,8,35,2024-08-26,2023-2026,comparison_country
Poland,2024-09-01,6692822.0,0.0,1169.2858,174357.02,0.0,30.461466,120775.0,0.0,2.5714285,3146.351,0.0,0.066989176,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1169.2857142857142,2.5714285714285716,30.46146556128676,0.06698917288981816,2024,3,9,35,2024-08-26,2023-2026,comparison_country
Poland,2024-09-02,6702201.0,9379.0,1339.8572,174601.34,244.33557,34.90508,120792.0,17.0,2.4285715,3146.794,0.44287285,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,244.33556487417954,0.4428728652160201,1339.857142857143,2.4285714285714284,34.905080696311366,0.06326755217371716,2024,3,9,36,2024-09-02,2023-2026,comparison_country
Poland,2024-09-03,6702201.0,0.0,1339.8572,174601.34,0.0,34.90508,120792.0,0.0,2.4285715,3146.794,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1339.857142857143,2.4285714285714284,34.905080696311366,0.06326755217371716,2024,3,9,36,2024-09-02,2023-2026,comparison_country
Poland,2024-09-04,6702201.0,0.0,1339.8572,174601.34,0.0,34.90508,120792.0,0.0,2.4285715,3146.794,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1339.857142857143,2.4285714285714284,34.905080696311366,0.06326755217371716,2024,3,9,36,2024-09-02,2023-2026,comparison_country
Poland,2024-09-05,6702201.0,0.0,1339.8572,174601.34,0.0,34.90508,120792.0,0.0,2.4285715,3146.794,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1339.857142857143,2.4285714285714284,34.905080696311366,0.06326755217371716,2024,3,9,36,2024-09-02,2023-2026,comparison_country
Poland,2024-09-06,6702201.0,0.0,1339.8572,174601.34,0.0,34.90508,120792.0,0.0,2.4285715,3146.794,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1339.857142857143,2.4285714285714284,34.905080696311366,0.06326755217371716,2024,3,9,36,2024-09-02,2023-2026,comparison_country
Poland,2024-09-07,6702201.0,0.0,1339.8572,174601.34,0.0,34.90508,120792.0,0.0,2.4285715,3146.794,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1339.857142857143,2.4285714285714284,34.905080696311366,0.06326755217371716,2024,3,9,36,2024-09-02,2023-2026,comparison_country
Poland,2024-09-08,6702201.0,0.0,1339.8572,174601.34,0.0,34.90508,120792.0,0.0,2.4285715,3146.794,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1339.857142857143,2.4285714285714284,34.905080696311366,0.06326755217371716,2024,3,9,36,2024-09-02,2023-2026,comparison_country
Poland,2024-09-09,6714671.0,12470.0,1781.4286,174926.2,324.86026,46.40861,120809.0,17.0,2.4285715,3147.237,0.44287285,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,324.86027230845707,0.4428728652160201,1781.4285714285713,2.4285714285714284,46.408610329779584,0.06326755217371716,2024,3,9,37,2024-09-09,2023-2026,comparison_country
Poland,2024-09-10,6714671.0,0.0,1781.4286,174926.2,0.0,46.40861,120809.0,0.0,2.4285715,3147.237,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1781.4285714285713,2.4285714285714284,46.408610329779584,0.06326755217371716,2024,3,9,37,2024-09-09,2023-2026,comparison_country
Poland,2024-09-11,6714671.0,0.0,1781.4286,174926.2,0.0,46.40861,120809.0,0.0,2.4285715,3147.237,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1781.4285714285713,2.4285714285714284,46.408610329779584,0.06326755217371716,2024,3,9,37,2024-09-09,2023-2026,comparison_country
Poland,2024-09-12,6714671.0,0.0,1781.4286,174926.2,0.0,46.40861,120809.0,0.0,2.4285715,3147.237,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1781.4285714285713,2.4285714285714284,46.408610329779584,0.06326755217371716,2024,3,9,37,2024-09-09,2023-2026,comparison_country
Poland,2024-09-13,6714671.0,0.0,1781.4286,174926.2,0.0,46.40861,120809.0,0.0,2.4285715,3147.237,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1781.4285714285713,2.4285714285714284,46.408610329779584,0.06326755217371716,2024,3,9,37,2024-09-09,2023-2026,comparison_country
Poland,2024-09-14,6714671.0,0.0,1781.4286,174926.2,0.0,46.40861,120809.0,0.0,2.4285715,3147.237,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1781.4285714285713,2.4285714285714284,46.408610329779584,0.06326755217371716,2024,3,9,37,2024-09-09,2023-2026,comparison_country
Poland,2024-09-15,6714671.0,0.0,1781.4286,174926.2,0.0,46.40861,120809.0,0.0,2.4285715,3147.237,0.0,0.06326755,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1781.4285714285713,2.4285714285714284,46.408610329779584,0.06326755217371716,2024,3,9,37,2024-09-09,2023-2026,comparison_country
Poland,2024-09-16,6727722.0,13051.0,1864.4286,175266.2,339.9961,48.570873,120816.0,7.0,1.0,3147.4192,0.18235941,0.026051344,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,339.9961037608399,0.18235941508894943,1864.4285714285713,1.0,48.57087196583427,0.02605134501270706,2024,3,9,38,2024-09-16,2023-2026,comparison_country
Poland,2024-09-17,6727722.0,0.0,1864.4286,175266.2,0.0,48.570873,120816.0,0.0,1.0,3147.4192,0.0,0.026051344,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1864.4285714285713,1.0,48.57087196583427,0.02605134501270706,2024,3,9,38,2024-09-16,2023-2026,comparison_country
Poland,2024-09-18,6727722.0,0.0,1864.4286,175266.2,0.0,48.570873,120816.0,0.0,1.0,3147.4192,0.0,0.026051344,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1864.4285714285713,1.0,48.57087196583427,0.02605134501270706,2024,3,9,38,2024-09-16,2023-2026,comparison_country
Poland,2024-09-19,6727722.0,0.0,1864.4286,175266.2,0.0,48.570873,120816.0,0.0,1.0,3147.4192,0.0,0.026051344,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1864.4285714285713,1.0,48.57087196583427,0.02605134501270706,2024,3,9,38,2024-09-16,2023-2026,comparison_country
Poland,2024-09-20,6727722.0,0.0,1864.4286,175266.2,0.0,48.570873,120816.0,0.0,1.0,3147.4192,0.0,0.026051344,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1864.4285714285713,1.0,48.57087196583427,0.02605134501270706,2024,3,9,38,2024-09-16,2023-2026,comparison_country
Poland,2024-09-21,6727722.0,0.0,1864.4286,175266.2,0.0,48.570873,120816.0,0.0,1.0,3147.4192,0.0,0.026051344,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1864.4285714285713,1.0,48.57087196583427,0.02605134501270706,2024,3,9,38,2024-09-16,2023-2026,comparison_country
Poland,2024-09-22,6727722.0,0.0,1864.4286,175266.2,0.0,48.570873,120816.0,0.0,1.0,3147.4192,0.0,0.026051344,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1864.4285714285713,1.0,48.57087196583427,0.02605134501270706,2024,3,9,38,2024-09-16,2023-2026,comparison_country
Poland,2024-09-23,6738512.0,10790.0,1541.4286,175547.3,281.09402,40.15629,120829.0,13.0,1.8571428,3147.758,0.33866748,0.048381068,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,281.0940126871092,0.33866748516519185,1541.4285714285713,1.8571428571428572,40.15628752672989,0.04838106930931312,2024,3,9,39,2024-09-23,2023-2026,comparison_country
Poland,2024-09-24,6738512.0,0.0,1541.4286,175547.3,0.0,40.15629,120829.0,0.0,1.8571428,3147.758,0.0,0.048381068,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1541.4285714285713,1.8571428571428572,40.15628752672989,0.04838106930931312,2024,3,9,39,2024-09-23,2023-2026,comparison_country
Poland,2024-09-25,6738512.0,0.0,1541.4286,175547.3,0.0,40.15629,120829.0,0.0,1.8571428,3147.758,0.0,0.048381068,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1541.4285714285713,1.8571428571428572,40.15628752672989,0.04838106930931312,2024,3,9,39,2024-09-23,2023-2026,comparison_country
Poland,2024-09-26,6738512.0,0.0,1541.4286,175547.3,0.0,40.15629,120829.0,0.0,1.8571428,3147.758,0.0,0.048381068,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1541.4285714285713,1.8571428571428572,40.15628752672989,0.04838106930931312,2024,3,9,39,2024-09-23,2023-2026,comparison_country
Poland,2024-09-27,6738512.0,0.0,1541.4286,175547.3,0.0,40.15629,120829.0,0.0,1.8571428,3147.758,0.0,0.048381068,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1541.4285714285713,1.8571428571428572,40.15628752672989,0.04838106930931312,2024,3,9,39,2024-09-23,2023-2026,comparison_country
Poland,2024-09-28,6738512.0,0.0,1541.4286,175547.3,0.0,40.15629,120829.0,0.0,1.8571428,3147.758,0.0,0.048381068,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1541.4285714285713,1.8571428571428572,40.15628752672989,0.04838106930931312,2024,3,9,39,2024-09-23,2023-2026,comparison_country
Poland,2024-09-29,6738512.0,0.0,1541.4286,175547.3,0.0,40.15629,120829.0,0.0,1.8571428,3147.758,0.0,0.048381068,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1541.4285714285713,1.8571428571428572,40.15628752672989,0.04838106930931312,2024,3,9,39,2024-09-23,2023-2026,comparison_country
Poland,2024-09-30,6745558.0,7046.0,1006.5714,175730.86,183.55777,26.22254,120844.0,15.0,2.142857,3148.1487,0.39077017,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,183.55777695953398,0.390770175190606,1006.5714285714286,2.142857142857143,26.22253956564771,0.055824310741515136,2024,3,9,40,2024-09-30,2023-2026,comparison_country
Poland,2024-10-01,6745558.0,0.0,1006.5714,175730.86,0.0,26.22254,120844.0,0.0,2.142857,3148.1487,0.0,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1006.5714285714286,2.142857142857143,26.22253956564771,0.055824310741515136,2024,4,10,40,2024-09-30,2023-2026,comparison_country
Poland,2024-10-02,6745558.0,0.0,1006.5714,175730.86,0.0,26.22254,120844.0,0.0,2.142857,3148.1487,0.0,0.05582431,,,,,,,,,,,,,,,,,,,,,,,58634590.0,22984544.0,22705868.0,15394535.0,,,152.751,59.877827,59.15184,40.104836,,,,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,0.0,0.0,1006.5714285714286,2.142857142857143,26.22253956564771,0.055824310741515136,2024,4,10,40,2024-09-30,2023-2026,comparison_country
