DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2022-Q2,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2022-Q3,0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2022-Q4,2.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2023-Q1,1.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2023-Q2,2.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2023-Q3,1.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2023-Q4,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2024-Q1,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2024-Q2,0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2024-Q3,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2024-Q4,1.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2025-Q1,-0.1,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2025-Q2,1.2,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2025-Q3,0.8,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Montenegro,2025-Q4,0.1,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2017-Q1,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2017-Q2,-1.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2017-Q3,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2017-Q4,0.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2018-Q1,1.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2018-Q2,0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2018-Q3,1.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2018-Q4,1.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2019-Q1,0.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2019-Q2,2.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2019-Q3,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2019-Q4,-1.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2020-Q1,-0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2020-Q2,-13.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2020-Q3,14.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2020-Q4,1.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2021-Q1,-0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2021-Q2,-0.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2021-Q3,1.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2021-Q4,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2022-Q1,1.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2022-Q2,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2022-Q3,-0.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2022-Q4,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2023-Q1,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2023-Q2,0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2023-Q3,0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2023-Q4,0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2024-Q1,0.5,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2024-Q2,1.1,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2024-Q3,0.7,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2024-Q4,1.2,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2025-Q1,0.4,e,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2025-Q2,1.2,e,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2025-Q3,0.9,e,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,North Macedonia,2025-Q4,0.9,e,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2017-Q1,7.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2017-Q2,1.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2017-Q3,2.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2017-Q4,1.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2018-Q1,0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2018-Q2,3.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2018-Q3,3.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2018-Q4,0.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2019-Q1,-1.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2019-Q2,2.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2019-Q3,1.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2019-Q4,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2020-Q1,1.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2020-Q2,-12.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2020-Q3,4.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2020-Q4,3.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2021-Q1,6.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2021-Q2,1.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2021-Q3,5.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2021-Q4,1.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2022-Q1,-5.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2022-Q2,2.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2022-Q3,2.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2022-Q4,3.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2023-Q1,2.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2023-Q2,3.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2023-Q3,2.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2023-Q4,2.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2024-Q1,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2024-Q2,2.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2024-Q3,-0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2024-Q4,-0.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2025-Q1,1.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2025-Q2,1.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2025-Q3,1.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2025-Q4,2.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2017-Q1,0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2017-Q2,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2017-Q3,0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2017-Q4,0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2018-Q1,0.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2018-Q2,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2018-Q3,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2018-Q4,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2019-Q1,1.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2019-Q2,0.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2019-Q3,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2019-Q4,0.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2020-Q1,-1.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2020-Q2,-8.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2020-Q3,6.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2020-Q4,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2021-Q1,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2021-Q2,3.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2021-Q3,1.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2021-Q4,0.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2022-Q1,1.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2022-Q2,2.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2022-Q3,0.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2022-Q4,-0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2023-Q1,-0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2023-Q2,-0.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2023-Q3,-0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2023-Q4,0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2024-Q1,0.1,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2024-Q2,1.1,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2024-Q3,0.5,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2024-Q4,0.3,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2025-Q1,0.4,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2025-Q2,0.3,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2025-Q3,0.5,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2025-Q4,0.4,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Netherlands,2026-Q1,0.1,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2017-Q1,0.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2017-Q2,1.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2017-Q3,0.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2017-Q4,-1.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2018-Q1,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2018-Q2,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2018-Q3,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2018-Q4,-0.6,,
