DATAFLOW,LAST UPDATE,freq,unit,s_adj,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2022-Q4,-0.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2023-Q1,-0.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2023-Q2,-0.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2023-Q3,-1.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2023-Q4,0.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2024-Q1,-0.1,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2024-Q2,-0.4,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2024-Q3,-0.6,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2024-Q4,-1.9,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2025-Q1,-1.5,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2025-Q2,-1.4,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2025-Q3,-1.4,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Netherlands,2025-Q4,-2.1,p,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2017-Q3,-1.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2017-Q4,-1.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2018-Q1,-1.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2018-Q2,0.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2018-Q3,-0.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2018-Q4,0.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2019-Q1,0.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2019-Q2,-0.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2019-Q3,-0.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2019-Q4,-1.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2020-Q1,-4.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2020-Q2,-16.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2020-Q3,-3.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2020-Q4,-3.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2021-Q1,-2.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2021-Q2,-1.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2021-Q3,-0.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2021-Q4,-2.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2022-Q1,-1.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2022-Q2,-2.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2022-Q3,-3.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2022-Q4,-6.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2023-Q1,-3.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2023-Q2,-4.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2023-Q3,-5.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2023-Q4,-5.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2024-Q1,-3.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2024-Q2,-8.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2024-Q3,-6.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2024-Q4,-6.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2025-Q1,-5.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2025-Q2,-9.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2025-Q3,-6.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Poland,2025-Q4,-7.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2017-Q3,-0.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2017-Q4,-1.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2018-Q1,-0.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2018-Q2,-2.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2018-Q3,1.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2018-Q4,-1.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2019-Q1,1.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2019-Q2,-1.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2019-Q3,0.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2019-Q4,0.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2020-Q1,0.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2020-Q2,-10.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2020-Q3,-8.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2020-Q4,-5.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2021-Q1,-4.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2021-Q2,-5.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2021-Q3,-0.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2021-Q4,-0.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2022-Q1,0.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2022-Q2,1.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2022-Q3,1.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2022-Q4,-5.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2023-Q1,2.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2023-Q2,0.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2023-Q3,2.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2023-Q4,-1.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2024-Q1,1.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2024-Q2,1.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2024-Q3,1.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2024-Q4,-1.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2025-Q1,1.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2025-Q2,1.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2025-Q3,-0.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Portugal,2025-Q4,0.6,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2017-Q3,-2.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2017-Q4,-2.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2018-Q1,-3.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2018-Q2,-2.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2018-Q3,-4.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2018-Q4,-2.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2019-Q1,-4.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2019-Q2,-4.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2019-Q3,-6.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2019-Q4,-3.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2020-Q1,-6.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2020-Q2,-11.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2020-Q3,-8.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2020-Q4,-10.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2021-Q1,-7.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2021-Q2,-7.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2021-Q3,-5.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2021-Q4,-7.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2022-Q1,-6.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2022-Q2,-4.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2022-Q3,-7.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2022-Q4,-7.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2023-Q1,-6.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2023-Q2,-7.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2023-Q3,-6.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2023-Q4,-5.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2024-Q1,-9.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2024-Q2,-7.8,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2024-Q3,-9.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2024-Q4,-9.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2025-Q1,-8.5,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2025-Q2,-8.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2025-Q3,-7.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Romania,2025-Q4,-7.9,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2017-Q3,1.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2017-Q4,1.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2018-Q1,1.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2018-Q2,1.0,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2018-Q3,0.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2018-Q4,0.4,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2019-Q1,-0.3,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2019-Q2,1.2,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2019-Q3,-0.1,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2019-Q4,0.7,,
ESTAT:GOV_10Q_GGNFA(1.0),22/04/26 11:00:00,Quarterly,Percentage of gross domestic product (GDP),Seasonally and calendar adjusted data,General government,Net lending (+)/net borrowing (-),Sweden,2020-Q1,-0.4,,
