DATAFLOW,LAST UPDATE,freq,unit,nace_r2,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2021-Q4,463.25,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2022-Q1,466.99,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2022-Q2,472.84,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2022-Q3,472.04,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2022-Q4,477.40,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2023-Q1,479.13,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2023-Q2,483.15,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2023-Q3,479.35,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2023-Q4,483.64,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2024-Q1,484.97,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2024-Q2,487.12,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2024-Q3,482.88,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2024-Q4,487.21,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2025-Q1,488.40,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2025-Q2,491.39,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2025-Q3,489.27,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Luxembourg,2025-Q4,494.42,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2017-Q1,760.95,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2017-Q2,771.72,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2017-Q3,783.58,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2017-Q4,772.72,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2018-Q1,793.16,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2018-Q2,795.28,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2018-Q3,804.38,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2018-Q4,801.87,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2019-Q1,808.68,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2019-Q2,811.29,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2019-Q3,822.75,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2019-Q4,825.17,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2020-Q1,809.49,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2020-Q2,774.03,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2020-Q3,820.72,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2020-Q4,793.78,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2021-Q1,760.17,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2021-Q2,795.96,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2021-Q3,786.46,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2021-Q4,799.56,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2022-Q1,776.82,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2022-Q2,777.31,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2022-Q3,793.06,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2022-Q4,781.89,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2023-Q1,811.32,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2023-Q2,830.53,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2023-Q3,816.51,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2023-Q4,797.53,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2024-Q1,796.57,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2024-Q2,800.02,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2024-Q3,807.44,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2024-Q4,786.38,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2025-Q1,784.31,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2025-Q2,778.62,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2025-Q3,786.04,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Latvia,2025-Q4,781.55,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2017-Q1,174.03,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2017-Q2,180.72,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2017-Q3,183.00,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2017-Q4,176.02,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2018-Q1,179.34,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2018-Q2,189.79,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2018-Q3,194.80,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2018-Q4,189.19,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2019-Q1,190.51,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2019-Q2,200.65,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2019-Q3,187.95,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2019-Q4,201.61,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2020-Q1,184.22,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2020-Q2,175.51,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2020-Q3,166.11,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2020-Q4,158.25,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2021-Q1,167.18,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2021-Q2,175.70,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2021-Q3,188.57,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2021-Q4,201.84,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2022-Q1,206.85,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2022-Q2,217.65,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2022-Q3,225.41,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2022-Q4,220.41,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2023-Q1,225.90,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2023-Q2,238.24,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2023-Q3,247.56,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Employees domestic concept,Montenegro,2023-Q4,240.33,,
