DATAFLOW,LAST UPDATE,freq,na_item,sector,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Croatia,2024-Q4,57.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Croatia,2025-Q1,58.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Croatia,2025-Q2,57.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Croatia,2025-Q3,57.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Croatia,2025-Q4,56.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2017-Q3,72.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2017-Q4,72.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2018-Q1,72.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2018-Q2,72.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2018-Q3,70.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2018-Q4,68.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2019-Q1,68.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2019-Q2,66.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2019-Q3,66.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2019-Q4,65.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2020-Q1,65.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2020-Q2,69.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2020-Q3,72.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2020-Q4,78.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2021-Q1,79.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2021-Q2,76.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2021-Q3,79.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2021-Q4,76.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2022-Q1,76.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2022-Q2,76.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2022-Q3,75.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2022-Q4,74.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2023-Q1,75.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2023-Q2,75.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2023-Q3,74.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2023-Q4,73.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2024-Q1,76.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2024-Q2,76.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2024-Q3,76.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2024-Q4,73.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2025-Q1,75.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2025-Q2,76.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2025-Q3,75.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Hungary,2025-Q4,74.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2017-Q3,70.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2017-Q4,65.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2018-Q1,66.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2018-Q2,66.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2018-Q3,65.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2018-Q4,61.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2019-Q1,63.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2019-Q2,61.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2019-Q3,59.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2019-Q4,55.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2020-Q1,57.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2020-Q2,60.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2020-Q3,59.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2020-Q4,56.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2021-Q1,58.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2021-Q2,56.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2021-Q3,54.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2021-Q4,52.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2022-Q1,50.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2022-Q2,48.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2022-Q3,46.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2022-Q4,43.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2023-Q1,42.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2023-Q2,41.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2023-Q3,41.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2023-Q4,41.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2024-Q1,40.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2024-Q2,40.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2024-Q3,40.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2024-Q4,38.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2025-Q1,34.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2025-Q2,33.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2025-Q3,32.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Ireland,2025-Q4,32.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2017-Q3,136.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2017-Q4,133.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2018-Q1,135.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2018-Q2,135.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2018-Q3,135.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2018-Q4,134.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2019-Q1,135.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2019-Q2,136.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2019-Q3,136.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2019-Q4,133.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2020-Q1,136.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2020-Q2,148.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2020-Q3,153.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2020-Q4,154.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2021-Q1,157.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2021-Q2,153.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2021-Q3,150.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2021-Q4,145.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2022-Q1,146.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2022-Q2,144.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2022-Q3,139.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2022-Q4,138.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2023-Q1,137.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2023-Q2,137.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2023-Q3,135.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2023-Q4,133.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2024-Q1,134.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2024-Q2,135.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2024-Q3,135.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2024-Q4,134.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2025-Q1,137.2,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2025-Q2,138.1,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2025-Q3,137.5,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Italy,2025-Q4,137.1,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2017-Q3,38.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2017-Q4,39.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2018-Q1,35.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2018-Q2,34.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2018-Q3,34.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2018-Q4,33.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2019-Q1,33.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2019-Q2,35.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2019-Q3,35.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2019-Q4,35.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2020-Q1,32.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2020-Q2,40.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2020-Q3,44.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2020-Q4,45.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2021-Q1,44.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2021-Q2,43.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2021-Q3,44.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2021-Q4,43.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2022-Q1,39.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2022-Q2,39.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2022-Q3,37.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2022-Q4,38.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2023-Q1,37.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2023-Q2,37.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2023-Q3,36.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2023-Q4,37.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2024-Q1,38.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2024-Q2,37.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2024-Q3,38.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2024-Q4,38.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2025-Q1,40.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2025-Q2,39.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2025-Q3,40.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Lithuania,2025-Q4,39.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2017-Q3,22.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2017-Q4,21.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2018-Q1,21.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2018-Q2,21.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2018-Q3,21.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2018-Q4,20.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2019-Q1,20.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2019-Q2,20.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2019-Q3,20.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2019-Q4,22.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2020-Q1,22.4,,
